"","parishcode","monthyear_date","site","cases","denominator","incidence_ppy","months_since_LLIN","months_since_irs","irs_site","housing","dist_road","dist_water","slope","elevation","night_lights","population_density","city_access","EVI_l0","EVI_l1","EVI_l2","EVI_l3","precip_l0","precip_l1","precip_l2","precip_l3","LST_day_l0","LST_day_l1","LST_day_l2","LST_day_l3","LST_night_l0","LST_night_l1","LST_night_l2","LST_night_l3"
"2932",1620406,"2019-11-01","lobule",119,1413.12372456702,1.01052722785299,29,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.470035093103325,0.501345651526272,0.493426883567379,0.4778050677926,157.908934360005,239.221910249476,169.75482502809,182.277753419728,26.9129622304784,26.131522524532,27.6342410799009,27.4586021991415,19.2707542806384,19.038849107317,18.7830512043663,18.3471016997346
"2933",1620406,"2020-12-01","lobule",108,1413.12372456702,0.917117147967418,0,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.38863072761058,0.498094307899516,0.545185763389917,0.516334808606654,27.0259763826392,121.654284337754,191.79959806664,208.039439464725,27.7559304433328,26.9250626967448,26.1506766345206,27.5460057407169,18.6550822067766,19.3019055388746,18.9995935136422,18.8455971310863
"2934",1620406,"2019-10-01","lobule",154,1413.12372456702,1.30774111839798,28,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.501345651526272,0.493426883567379,0.4778050677926,0.491058777664658,239.221910249476,169.75482502809,182.277753419728,131.689496957262,26.131522524532,27.6342410799009,27.4586021991415,27.4423409936786,19.038849107317,18.7830512043663,18.3471016997346,18.9448297102345
"2935",1620406,"2019-05-01","lobule",152,1413.12372456702,1.2907574675097,23,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.404110672641892,0.406026078168399,0.176542571401616,0.199070838292197,125.847637005275,134.37604562979,70.5622842388143,21.9212484669204,33.2559373384972,33.0110351086448,40.5028347881401,38.9781445178299,19.1849985739049,19.8967739167533,21.3132692075749,21.10758754834
"2936",1620406,"2020-05-01","lobule",142,1413.12372456702,1.20583921306827,35,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.348777799278043,0.329310342374463,0.242015864788234,0.241736200204053,133.207396256779,110.470994889041,117.845849078204,21.9247122472785,33.1974558375666,32.8849450980744,40.4589859205121,38.968964974535,19.1550696203654,19.8761505895147,21.309663583835,21.0834479061575
"2937",1620406,"2020-03-01","lobule",125,1413.12372456702,1.06147818051784,33,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.242015864788234,0.241736200204053,0.338185267156975,0.431559391772077,117.845849078204,21.9247122472785,18.2012324176044,83.480910135432,40.4589859205121,38.968964974535,36.1127961336296,27.6914459903962,21.309663583835,21.0834479061575,19.6495076305391,18.6906813932785
"2938",1620406,"2020-07-01","lobule",158,1413.12372456702,1.34170842017456,37,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.444483173500504,0.450923257039251,0.348777799278043,0.329310342374463,185.61239676133,127.01791144814,133.207396256779,110.470994889041,27.4489165726699,27.5630024303813,33.1974558375666,32.8849450980744,18.954806028081,19.2582895745771,19.1550696203654,19.8761505895147
"2939",1620406,"2020-01-01","lobule",92,1413.12372456702,0.781247940861134,31,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.338185267156975,0.431559391772077,0.470035093103325,0.501345651526272,18.2012324176044,83.480910135432,157.908934360005,239.221910249476,36.1127961336296,27.6914459903962,26.9129622304784,26.131522524532,19.6495076305391,18.6906813932785,19.2707542806384,19.038849107317
"2940",1620406,"2020-04-01","lobule",104,1413.12372456702,0.883149846190847,34,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.329310342374463,0.242015864788234,0.241736200204053,0.338185267156975,110.470994889041,117.845849078204,21.9247122472785,18.2012324176044,32.8849450980744,40.4589859205121,38.968964974535,36.1127961336296,19.8761505895147,21.309663583835,21.0834479061575,19.6495076305391
"2941",1620406,"2020-08-01","lobule",121,1413.12372456702,1.02751087874127,38,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.469566167201388,0.444483173500504,0.450923257039251,0.348777799278043,202.695761487727,185.61239676133,127.01791144814,133.207396256779,27.5148072013535,27.4489165726699,27.5630024303813,33.1974558375666,18.2938298785641,18.954806028081,19.2582895745771,19.1550696203654
